,country,age,gender,marital_status,education_level,funnel|exposure,funnel|enrollment,funnel|usage_basic,funnel|usage_sophisticated,funnel|usage,funnel|recent,funnel|longevity,funnel|frequent,funnel|retention
5201,nigeria,48.0,1,2,4,False,False,False,False,False,False,False,False,False
5202,nigeria,34.0,2,3,3,False,False,False,False,False,False,False,False,False
5203,nigeria,48.0,1,2,9,False,False,False,False,False,False,False,False,False
5204,nigeria,45.0,1,3,9,False,False,False,False,False,False,False,False,False
5205,nigeria,30.0,2,3,4,False,False,False,False,False,False,False,False,False
5206,nigeria,28.0,1,2,9,False,False,False,False,False,False,False,False,False
5207,nigeria,29.0,1,1,5,False,False,False,False,False,False,False,False,False
5208,nigeria,19.0,2,1,5,False,False,False,False,False,False,False,False,False
5209,nigeria,21.0,2,1,5,True,False,False,False,False,False,False,False,False
5210,nigeria,28.0,1,1,3,False,False,False,False,False,False,False,False,False
5211,nigeria,35.0,1,6,5,False,False,False,False,False,False,False,False,False
5212,nigeria,25.0,2,3,3,False,False,False,False,False,False,False,False,False
5213,nigeria,51.0,1,3,11,False,False,False,False,False,False,False,False,False
5214,nigeria,48.0,1,3,9,False,False,False,False,False,False,False,False,False
5215,nigeria,22.0,1,1,5,False,False,False,False,False,False,False,False,False
5216,nigeria,38.0,1,2,4,False,False,False,False,False,False,False,False,False
5217,nigeria,35.0,1,2,5,False,False,False,False,False,False,False,False,False
5218,nigeria,47.0,1,2,3,False,False,False,False,False,False,False,False,False
5219,nigeria,20.0,2,2,5,False,False,False,False,False,False,False,False,False
5220,nigeria,32.0,2,2,5,False,False,False,False,False,False,False,False,False
5221,nigeria,20.0,2,1,5,False,False,False,False,False,False,False,False,False
5222,nigeria,39.0,2,9,5,False,False,False,False,False,False,False,False,False
5223,nigeria,35.0,2,3,1,False,False,False,False,False,False,False,False,False
5224,nigeria,27.0,1,1,5,False,False,False,False,False,False,False,False,False
5225,nigeria,25.0,2,1,9,False,False,False,False,False,False,False,False,False
5226,nigeria,38.0,1,3,3,False,False,False,False,False,False,False,False,False
5227,nigeria,20.0,1,1,8,False,False,False,False,False,False,False,False,False
5228,nigeria,25.0,1,1,9,False,False,False,False,False,False,False,False,False
5229,nigeria,43.0,1,1,5,False,False,False,False,False,False,False,False,False
5230,nigeria,30.0,1,1,4,False,False,False,False,False,False,False,False,False
5231,nigeria,39.0,2,3,5,False,False,False,False,False,False,False,False,False
5232,nigeria,28.0,2,1,4,False,False,False,False,False,False,False,False,False
5233,nigeria,32.0,1,1,9,False,False,False,False,False,False,False,False,False
5234,nigeria,29.0,1,2,3,False,False,False,False,False,False,False,False,False
5235,nigeria,35.0,1,3,5,False,False,False,False,False,False,False,False,False
5236,nigeria,52.0,1,3,5,False,False,False,False,False,False,False,False,False
5237,nigeria,35.0,1,3,2,False,False,False,False,False,False,False,False,False
5238,nigeria,40.0,2,2,1,False,False,False,False,False,False,False,False,False
5239,nigeria,22.0,1,1,5,False,False,False,False,False,False,False,False,False
5240,nigeria,22.0,1,1,5,False,False,False,False,False,False,False,False,False
5241,nigeria,24.0,2,1,3,False,False,False,False,False,False,False,False,False
5242,nigeria,33.0,2,2,2,False,False,False,False,False,False,False,False,False
5243,nigeria,34.0,1,2,5,False,False,False,False,False,False,False,False,False
5244,nigeria,20.0,1,1,4,False,False,False,False,False,False,False,False,False
5245,nigeria,20.0,2,1,5,False,False,False,False,False,False,False,False,False
5246,nigeria,20.0,2,1,5,False,False,False,False,False,False,False,False,False
5247,nigeria,35.0,1,3,5,False,False,False,False,False,False,False,False,False
5248,nigeria,35.0,1,3,9,False,False,False,False,False,False,False,False,False
5249,nigeria,32.0,1,3,5,True,False,False,False,False,False,False,False,False
5250,nigeria,25.0,2,3,5,False,False,False,False,False,False,False,False,False
5251,nigeria,26.0,2,3,5,False,False,False,False,False,False,False,False,False
5252,nigeria,39.0,1,3,6,False,False,False,False,False,False,False,False,False
5253,nigeria,30.0,2,3,9,True,False,False,False,False,False,False,False,False
5254,nigeria,24.0,1,1,11,True,False,False,False,False,False,False,False,False
5255,nigeria,28.0,2,3,9,True,False,False,False,False,False,False,False,False
5256,nigeria,43.0,1,3,5,True,False,False,False,False,False,False,False,False
5257,nigeria,35.0,1,3,5,False,False,False,False,False,False,False,False,False
5258,nigeria,28.0,1,1,11,True,False,False,False,False,False,False,False,False
5259,nigeria,19.0,2,1,10,False,False,False,False,False,False,False,False,False
5260,nigeria,31.0,2,2,5,False,False,False,False,False,False,False,False,False
5261,nigeria,27.0,1,1,10,False,False,False,False,False,False,False,False,False
5262,nigeria,23.0,2,1,5,False,False,False,False,False,False,False,False,False
5263,nigeria,18.0,2,1,5,False,False,False,False,False,False,False,False,False
5264,nigeria,22.0,1,1,5,False,False,False,False,False,False,False,False,False
5265,nigeria,23.0,1,1,9,True,False,False,False,False,False,False,False,False
5266,nigeria,29.0,1,1,11,True,False,False,False,False,False,False,False,False
5267,nigeria,22.0,2,1,9,True,False,False,False,False,False,False,False,False
5268,nigeria,23.0,2,1,9,True,True,True,False,True,True,False,True,False
5269,nigeria,25.0,1,1,10,True,False,False,False,False,False,False,False,False
5270,nigeria,21.0,1,1,10,False,False,False,False,False,False,False,False,False
5271,nigeria,35.0,1,2,5,False,False,False,False,False,False,False,False,False
5272,nigeria,31.0,2,2,5,False,False,False,False,False,False,False,False,False
5273,nigeria,24.0,2,1,10,True,False,False,False,False,False,False,False,False
5274,nigeria,30.0,1,1,5,True,False,False,False,False,False,False,False,False
5275,nigeria,18.0,1,1,5,False,False,False,False,False,False,False,False,False
5276,nigeria,29.0,2,1,12,True,False,False,False,False,False,False,False,False
5277,nigeria,36.0,1,2,3,False,False,False,False,False,False,False,False,False
5278,nigeria,40.0,1,2,5,False,False,False,False,False,False,False,False,False
5279,nigeria,29.0,1,1,5,False,False,False,False,False,False,False,False,False
5280,nigeria,39.0,1,1,1,False,False,False,False,False,False,False,False,False
5281,nigeria,38.0,2,2,1,False,False,False,False,False,False,False,False,False
5282,nigeria,22.0,1,1,3,False,False,False,False,False,False,False,False,False
5283,nigeria,40.0,1,2,5,False,False,False,False,False,False,False,False,False
5284,nigeria,25.0,1,1,8,False,False,False,False,False,False,False,False,False
5285,nigeria,40.0,1,3,8,True,False,False,False,False,False,False,False,False
5286,nigeria,28.0,1,1,4,False,False,False,False,False,False,False,False,False
5287,nigeria,18.0,1,1,4,False,False,False,False,False,False,False,False,False
5288,nigeria,19.0,2,1,4,False,False,False,False,False,False,False,False,False
5289,nigeria,40.0,2,3,3,False,False,False,False,False,False,False,False,False
5290,nigeria,51.0,2,3,8,False,False,False,False,False,False,False,False,False
5291,nigeria,50.0,2,3,11,False,False,False,False,False,False,False,False,False
5292,nigeria,42.0,1,2,5,False,False,False,False,False,False,False,False,False
5293,nigeria,28.0,2,2,5,False,False,False,False,False,False,False,False,False
5294,nigeria,20.0,1,1,3,False,False,False,False,False,False,False,False,False
5295,nigeria,36.0,1,2,5,False,False,False,False,False,False,False,False,False
5296,nigeria,47.0,1,1,5,False,False,False,False,False,False,False,False,False
5297,nigeria,56.0,1,2,2,False,False,False,False,False,False,False,False,False
5298,nigeria,23.0,1,1,4,False,False,False,False,False,False,False,False,False
5299,nigeria,36.0,2,2,5,False,False,False,False,False,False,False,False,False
5300,nigeria,25.0,1,1,5,False,False,False,False,False,False,False,False,False
5301,nigeria,25.0,2,1,3,False,False,False,False,False,False,False,False,False
5302,nigeria,20.0,2,1,5,False,False,False,False,False,False,False,False,False
5303,nigeria,25.0,1,1,5,False,False,False,False,False,False,False,False,False
5304,nigeria,40.0,1,3,8,False,False,False,False,False,False,False,False,False
5305,nigeria,32.0,1,3,5,False,False,False,False,False,False,False,False,False
5306,nigeria,45.0,1,3,5,False,False,False,False,False,False,False,False,False
5307,nigeria,48.0,1,3,9,False,False,False,False,False,False,False,False,False
5308,nigeria,55.0,2,1,5,False,False,False,False,False,False,False,False,False
5309,nigeria,32.0,2,3,6,False,False,False,False,False,False,False,False,False
5310,nigeria,30.0,1,3,5,False,False,False,False,False,False,False,False,False
5311,nigeria,32.0,1,1,9,False,False,False,False,False,False,False,False,False
5312,nigeria,28.0,1,1,4,False,False,False,False,False,False,False,False,False
5313,nigeria,30.0,1,3,5,False,False,False,False,False,False,False,False,False
5314,nigeria,45.0,1,3,5,False,False,False,False,False,False,False,False,False
5315,nigeria,34.0,1,3,6,False,False,False,False,False,False,False,False,False
5316,nigeria,30.0,1,3,5,False,False,False,False,False,False,False,False,False
5317,nigeria,24.0,1,1,8,False,False,False,False,False,False,False,False,False
5318,nigeria,39.0,1,3,8,True,False,False,False,False,False,False,False,False
5319,nigeria,69.0,1,2,3,False,False,False,False,False,False,False,False,False
5320,nigeria,43.0,1,3,8,True,False,False,False,False,False,False,False,False
5321,nigeria,46.0,2,2,3,False,False,False,False,False,False,False,False,False
5322,nigeria,39.0,1,3,3,False,False,False,False,False,False,False,False,False
5323,nigeria,54.0,1,3,4,False,False,False,False,False,False,False,False,False
5324,nigeria,36.0,2,3,3,False,False,False,False,False,False,False,False,False
5325,nigeria,38.0,1,1,9,True,False,False,False,False,False,False,False,False
5326,nigeria,42.0,1,3,3,False,False,False,False,False,False,False,False,False
5327,nigeria,44.0,1,3,5,False,False,False,False,False,False,False,False,False
5328,nigeria,23.0,2,1,5,False,False,False,False,False,False,False,False,False
5329,nigeria,20.0,2,1,5,False,False,False,False,False,False,False,False,False
5330,nigeria,28.0,1,1,11,False,False,False,False,False,False,False,False,False
5331,nigeria,30.0,1,1,4,False,False,False,False,False,False,False,False,False
5332,nigeria,23.0,1,1,9,True,False,False,False,False,False,False,False,False
5333,nigeria,40.0,1,3,5,False,False,False,False,False,False,False,False,False
5334,nigeria,16.0,2,1,5,False,False,False,False,False,False,False,False,False
5335,nigeria,22.0,1,1,6,False,False,False,False,False,False,False,False,False
5336,nigeria,34.0,1,1,12,False,False,False,False,False,False,False,False,False
5337,nigeria,18.0,1,1,5,False,False,False,False,False,False,False,False,False
5338,nigeria,41.0,1,2,5,False,False,False,False,False,False,False,False,False
5339,nigeria,26.0,1,1,5,True,False,False,False,False,False,False,False,False
5340,nigeria,24.0,1,1,5,False,False,False,False,False,False,False,False,False
5341,nigeria,42.0,1,1,5,False,False,False,False,False,False,False,False,False
5342,nigeria,22.0,2,1,4,False,False,False,False,False,False,False,False,False
5343,nigeria,25.0,2,3,5,False,False,False,False,False,False,False,False,False
5344,nigeria,16.0,1,1,4,False,False,False,False,False,False,False,False,False
5345,nigeria,34.0,1,1,5,False,False,False,False,False,False,False,False,False
5346,nigeria,35.0,2,3,5,False,False,False,False,False,False,False,False,False
5347,nigeria,31.0,2,1,9,False,False,False,False,False,False,False,False,False
5348,nigeria,24.0,1,1,5,True,True,True,False,True,True,False,False,False
5349,nigeria,23.0,1,1,5,False,False,False,False,False,False,False,False,False
5350,nigeria,27.0,1,1,5,False,False,False,False,False,False,False,False,False
5351,nigeria,34.0,1,3,5,False,False,False,False,False,False,False,False,False
5352,nigeria,26.0,1,1,5,False,False,False,False,False,False,False,False,False
5353,nigeria,24.0,1,1,5,False,False,False,False,False,False,False,False,False
5354,nigeria,32.0,1,1,12,False,False,False,False,False,False,False,False,False
5355,nigeria,30.0,1,1,4,False,False,False,False,False,False,False,False,False
5356,nigeria,18.0,1,1,5,False,False,False,False,False,False,False,False,False
5357,nigeria,30.0,1,1,5,False,False,False,False,False,False,False,False,False
5358,nigeria,36.0,2,1,9,False,False,False,False,False,False,False,False,False
5359,nigeria,30.0,2,3,5,False,False,False,False,False,False,False,False,False
5360,nigeria,18.0,2,1,5,False,False,False,False,False,False,False,False,False
5361,nigeria,32.0,1,1,5,True,False,False,False,False,False,False,False,False
5362,nigeria,41.0,2,3,4,False,False,False,False,False,False,False,False,False
5363,nigeria,16.0,2,1,3,False,False,False,False,False,False,False,False,False
5364,nigeria,25.0,2,3,7,False,False,False,False,False,False,False,False,False
5365,nigeria,18.0,1,1,7,False,False,False,False,False,False,False,False,False
5366,nigeria,20.0,1,1,7,False,False,False,False,False,False,False,False,False
5367,nigeria,25.0,1,3,7,False,False,False,False,False,False,False,False,False
5368,nigeria,20.0,2,1,7,False,False,False,False,False,False,False,False,False
5369,nigeria,30.0,2,1,5,False,False,False,False,False,False,False,False,False
5370,nigeria,20.0,2,1,5,False,False,False,False,False,False,False,False,False
5371,nigeria,49.0,1,2,11,False,False,False,False,False,False,False,False,False
5372,nigeria,28.0,1,1,11,False,False,False,False,False,False,False,False,False
5373,nigeria,26.0,2,3,5,False,False,False,False,False,False,False,False,False
5374,nigeria,18.0,2,1,4,False,False,False,False,False,False,False,False,False
5375,nigeria,49.0,1,3,5,True,False,False,False,False,False,False,False,False
5376,nigeria,40.0,1,1,11,False,False,False,False,False,False,False,False,False
5377,nigeria,32.0,2,3,5,False,False,False,False,False,False,False,False,False
5378,nigeria,36.0,1,3,5,True,False,False,False,False,False,False,False,False
5379,nigeria,22.0,2,1,5,False,False,False,False,False,False,False,False,False
5380,nigeria,22.0,1,1,5,False,False,False,False,False,False,False,False,False
5381,nigeria,28.0,1,1,5,False,False,False,False,False,False,False,False,False
5382,nigeria,30.0,1,3,11,True,False,False,False,False,False,False,False,False
5383,nigeria,55.0,2,3,3,False,False,False,False,False,False,False,False,False
5384,nigeria,45.0,1,3,5,True,False,False,False,False,False,False,False,False
5385,nigeria,30.0,2,1,11,False,False,False,False,False,False,False,False,False
5386,nigeria,29.0,2,1,11,False,False,False,False,False,False,False,False,False
5387,nigeria,30.0,1,1,11,True,False,False,False,False,False,False,False,False
5388,nigeria,30.0,1,3,5,True,False,False,False,False,False,False,False,False
5389,nigeria,18.0,2,1,5,False,False,False,False,False,False,False,False,False
5390,nigeria,32.0,2,3,5,False,False,False,False,False,False,False,False,False
5391,nigeria,15.0,2,1,4,True,False,False,False,False,False,False,False,False
5392,nigeria,30.0,1,1,8,False,False,False,False,False,False,False,False,False
5393,nigeria,35.0,1,1,10,False,False,False,False,False,False,False,False,False
5394,nigeria,32.0,1,1,10,False,False,False,False,False,False,False,False,False
5395,nigeria,48.0,1,3,6,False,False,False,False,False,False,False,False,False
5396,nigeria,40.0,1,3,7,True,False,False,False,False,False,False,False,False
5397,nigeria,,1,3,5,False,False,False,False,False,False,False,False,False
5398,nigeria,34.0,2,3,3,False,False,False,False,False,False,False,False,False
5399,nigeria,23.0,1,1,9,True,False,False,False,False,False,False,False,False
5400,nigeria,38.0,1,3,10,False,False,False,False,False,False,False,False,False
5401,nigeria,38.0,2,3,3,False,False,False,False,False,False,False,False,False
5402,nigeria,40.0,1,3,4,True,False,False,False,False,False,False,False,False
5403,nigeria,19.0,2,1,5,False,False,False,False,False,False,False,False,False
5404,nigeria,18.0,1,1,5,False,False,False,False,False,False,False,False,False
5405,nigeria,19.0,1,1,5,False,False,False,False,False,False,False,False,False
5406,nigeria,18.0,2,1,5,False,False,False,False,False,False,False,False,False
5407,nigeria,43.0,1,5,8,False,False,False,False,False,False,False,False,False
5408,nigeria,18.0,2,1,9,False,False,False,False,False,False,False,False,False
5409,nigeria,25.0,2,5,4,False,False,False,False,False,False,False,False,False
5410,nigeria,16.0,2,1,4,False,False,False,False,False,False,False,False,False
5411,nigeria,19.0,1,1,3,False,False,False,False,False,False,False,False,False
5412,nigeria,31.0,2,3,5,False,False,False,False,False,False,False,False,False
5413,nigeria,20.0,1,1,5,True,False,False,False,False,False,False,False,False
5414,nigeria,35.0,2,2,10,False,False,False,False,False,False,False,False,False
5415,nigeria,15.0,1,1,7,False,False,False,False,False,False,False,False,False
5416,nigeria,32.0,2,2,7,False,False,False,False,False,False,False,False,False
5417,nigeria,25.0,2,2,11,False,False,False,False,False,False,False,False,False
5418,nigeria,23.0,2,1,11,True,False,False,False,False,False,False,False,False
5419,nigeria,43.0,2,3,5,False,False,False,False,False,False,False,False,False
5420,nigeria,23.0,1,3,5,False,False,False,False,False,False,False,False,False
5421,nigeria,29.0,1,3,5,False,False,False,False,False,False,False,False,False
5422,nigeria,29.0,1,1,4,False,False,False,False,False,False,False,False,False
5423,nigeria,30.0,1,3,5,False,False,False,False,False,False,False,False,False
5424,nigeria,21.0,1,1,5,False,False,False,False,False,False,False,False,False
5425,nigeria,24.0,1,1,5,False,False,False,False,False,False,False,False,False
5426,nigeria,48.0,1,3,5,True,False,False,False,False,False,False,False,False
5427,nigeria,18.0,1,3,4,False,False,False,False,False,False,False,False,False
5428,nigeria,38.0,1,1,5,False,False,False,False,False,False,False,False,False
5429,nigeria,36.0,1,1,5,False,False,False,False,False,False,False,False,False
5430,nigeria,38.0,1,1,5,False,False,False,False,False,False,False,False,False
5431,nigeria,30.0,1,1,5,False,False,False,False,False,False,False,False,False
5432,nigeria,35.0,2,3,5,False,False,False,False,False,False,False,False,False
5433,nigeria,31.0,1,1,3,False,False,False,False,False,False,False,False,False
5434,nigeria,40.0,1,3,4,False,False,False,False,False,False,False,False,False
5435,nigeria,20.0,2,1,5,True,False,False,False,False,False,False,False,False
5436,nigeria,25.0,1,3,4,False,False,False,False,False,False,False,False,False
5437,nigeria,35.0,1,3,5,False,False,False,False,False,False,False,False,False
5438,nigeria,30.0,1,1,5,True,False,False,False,False,False,False,False,False
5439,nigeria,28.0,1,1,6,False,False,False,False,False,False,False,False,False
5440,nigeria,35.0,1,3,5,False,False,False,False,False,False,False,False,False
5441,nigeria,27.0,1,1,10,False,False,False,False,False,False,False,False,False
5442,nigeria,28.0,2,1,11,False,False,False,False,False,False,False,False,False
5443,nigeria,26.0,2,1,5,False,False,False,False,False,False,False,False,False
5444,nigeria,30.0,1,1,4,False,False,False,False,False,False,False,False,False
5445,nigeria,37.0,2,1,5,False,False,False,False,False,False,False,False,False
5446,nigeria,30.0,2,1,10,False,False,False,False,False,False,False,False,False
5447,nigeria,40.0,2,4,5,False,False,False,False,False,False,False,False,False
5448,nigeria,27.0,1,1,11,True,False,False,False,False,False,False,False,False
5449,nigeria,40.0,2,3,5,False,False,False,False,False,False,False,False,False
5450,nigeria,30.0,1,1,11,True,False,False,False,False,False,False,False,False
5451,nigeria,30.0,2,1,5,False,False,False,False,False,False,False,False,False
5452,nigeria,30.0,2,1,11,False,False,False,False,False,False,False,False,False
5453,nigeria,30.0,2,3,5,False,False,False,False,False,False,False,False,False
5454,nigeria,30.0,2,1,11,False,False,False,False,False,False,False,False,False
5455,nigeria,21.0,2,1,5,False,False,False,False,False,False,False,False,False
5456,nigeria,28.0,1,1,5,False,False,False,False,False,False,False,False,False
5457,nigeria,35.0,2,3,12,False,False,False,False,False,False,False,False,False
5458,nigeria,40.0,1,3,10,False,False,False,False,False,False,False,False,False
5459,nigeria,30.0,1,1,11,False,False,False,False,False,False,False,False,False
5460,nigeria,40.0,2,3,5,False,False,False,False,False,False,False,False,False
5461,nigeria,18.0,2,1,5,False,False,False,False,False,False,False,False,False
5462,nigeria,17.0,1,1,5,True,False,False,False,False,False,False,False,False
5463,nigeria,28.0,2,1,5,True,False,False,False,False,False,False,False,False
5464,nigeria,29.0,1,1,9,False,False,False,False,False,False,False,False,False
5465,nigeria,20.0,1,1,5,False,False,False,False,False,False,False,False,False
5466,nigeria,22.0,1,1,5,False,False,False,False,False,False,False,False,False
5467,nigeria,23.0,1,1,5,True,False,False,False,False,False,False,False,False
5468,nigeria,50.0,1,3,5,False,False,False,False,False,False,False,False,False
5469,nigeria,50.0,2,1,3,False,False,False,False,False,False,False,False,False
5470,nigeria,25.0,2,1,5,False,False,False,False,False,False,False,False,False
5471,nigeria,27.0,2,1,5,False,False,False,False,False,False,False,False,False
5472,nigeria,17.0,2,1,5,True,False,False,False,False,False,False,False,False
5473,nigeria,25.0,2,1,5,False,False,False,False,False,False,False,False,False
5474,nigeria,35.0,2,1,5,False,False,False,False,False,False,False,False,False
5475,nigeria,32.0,1,1,11,False,False,False,False,False,False,False,False,False
5476,nigeria,31.0,1,1,11,False,False,False,False,False,False,False,False,False
5477,nigeria,29.0,2,1,7,True,False,False,False,False,False,False,False,False
5478,nigeria,35.0,2,3,11,True,False,False,False,False,False,False,False,False
5479,nigeria,35.0,2,1,11,False,False,False,False,False,False,False,False,False
5480,nigeria,37.0,1,3,9,True,False,False,False,False,False,False,False,False
5481,nigeria,31.0,2,3,5,True,False,False,False,False,False,False,False,False
5482,nigeria,40.0,2,3,11,True,False,False,False,False,False,False,False,False
5483,nigeria,25.0,2,2,7,False,False,False,False,False,False,False,False,False
5484,nigeria,21.0,2,1,5,True,False,False,False,False,False,False,False,False
5485,nigeria,30.0,2,3,5,False,False,False,False,False,False,False,False,False
5486,nigeria,35.0,2,3,8,False,False,False,False,False,False,False,False,False
5487,nigeria,70.0,2,6,3,False,False,False,False,False,False,False,False,False
5488,nigeria,35.0,2,3,5,False,False,False,False,False,False,False,False,False
5489,nigeria,16.0,2,1,5,False,False,False,False,False,False,False,False,False
5490,nigeria,35.0,2,2,8,False,False,False,False,False,False,False,False,False
5491,nigeria,39.0,2,2,4,False,False,False,False,False,False,False,False,False
5492,nigeria,22.0,2,1,5,False,False,False,False,False,False,False,False,False
5493,nigeria,21.0,1,1,5,False,False,False,False,False,False,False,False,False
5494,nigeria,29.0,1,1,4,False,False,False,False,False,False,False,False,False
5495,nigeria,27.0,1,1,10,False,False,False,False,False,False,False,False,False
5496,nigeria,23.0,1,1,10,False,False,False,False,False,False,False,False,False
5497,nigeria,29.0,2,3,10,False,False,False,False,False,False,False,False,False
5498,nigeria,20.0,1,1,5,False,False,False,False,False,False,False,False,False
5499,nigeria,20.0,1,1,5,False,False,False,False,False,False,False,False,False
5500,nigeria,35.0,1,3,11,False,False,False,False,False,False,False,False,False
5501,nigeria,29.0,1,1,5,False,False,False,False,False,False,False,False,False
5502,nigeria,60.0,1,5,5,False,False,False,False,False,False,False,False,False
5503,nigeria,30.0,2,1,5,False,False,False,False,False,False,False,False,False
5504,nigeria,50.0,1,1,3,False,False,False,False,False,False,False,False,False
5505,nigeria,27.0,2,1,5,False,False,False,False,False,False,False,False,False
5506,nigeria,19.0,2,1,7,False,False,False,False,False,False,False,False,False
5507,nigeria,21.0,1,1,5,False,False,False,False,False,False,False,False,False
5508,nigeria,30.0,2,1,8,False,False,False,False,False,False,False,False,False
5509,nigeria,18.0,1,3,7,False,False,False,False,False,False,False,False,False
5510,nigeria,30.0,2,3,5,False,False,False,False,False,False,False,False,False
5511,nigeria,50.0,2,3,5,False,False,False,False,False,False,False,False,False
5512,nigeria,44.0,2,3,5,False,False,False,False,False,False,False,False,False
5513,nigeria,50.0,1,3,11,False,False,False,False,False,False,False,False,False
5514,nigeria,25.0,1,1,10,False,False,False,False,False,False,False,False,False
5515,nigeria,30.0,2,3,5,True,False,False,False,False,False,False,False,False
5516,nigeria,30.0,2,1,5,False,False,False,False,False,False,False,False,False
5517,nigeria,32.0,2,1,5,False,False,False,False,False,False,False,False,False
5518,nigeria,26.0,1,1,11,True,False,False,False,False,False,False,False,False
5519,nigeria,15.0,2,1,3,False,False,False,False,False,False,False,False,False
5520,nigeria,19.0,2,1,5,False,False,False,False,False,False,False,False,False
5521,nigeria,17.0,2,2,5,False,False,False,False,False,False,False,False,False
5522,nigeria,32.0,2,2,9,False,False,False,False,False,False,False,False,False
5523,nigeria,17.0,1,1,5,False,False,False,False,False,False,False,False,False
5524,nigeria,25.0,2,2,4,False,False,False,False,False,False,False,False,False
5525,nigeria,30.0,1,1,11,True,False,False,False,False,False,False,False,False
5526,nigeria,31.0,1,1,11,True,False,False,False,False,False,False,False,False
5527,nigeria,28.0,2,3,5,False,False,False,False,False,False,False,False,False
5528,nigeria,17.0,2,3,11,False,False,False,False,False,False,False,False,False
5529,nigeria,32.0,2,3,5,False,False,False,False,False,False,False,False,False
5530,nigeria,25.0,1,1,5,False,False,False,False,False,False,False,False,False
5531,nigeria,20.0,1,1,5,False,False,False,False,False,False,False,False,False
5532,nigeria,35.0,1,3,5,False,False,False,False,False,False,False,False,False
5533,nigeria,33.0,1,3,5,False,False,False,False,False,False,False,False,False
5534,nigeria,31.0,1,3,5,False,False,False,False,False,False,False,False,False
5535,nigeria,38.0,1,3,5,False,False,False,False,False,False,False,False,False
5536,nigeria,43.0,2,3,5,False,False,False,False,False,False,False,False,False
5537,nigeria,27.0,1,1,11,False,False,False,False,False,False,False,False,False
5538,nigeria,35.0,1,1,11,False,False,False,False,False,False,False,False,False
5539,nigeria,29.0,1,1,5,False,False,False,False,False,False,False,False,False
5540,nigeria,38.0,1,1,5,False,False,False,False,False,False,False,False,False
5541,nigeria,35.0,1,3,5,False,False,False,False,False,False,False,False,False
5542,nigeria,18.0,1,1,7,False,False,False,False,False,False,False,False,False
5543,nigeria,41.0,1,1,8,True,True,True,False,True,False,True,False,False
5544,nigeria,40.0,1,3,5,False,False,False,False,False,False,False,False,False
5545,nigeria,33.0,1,1,5,False,False,False,False,False,False,False,False,False
5546,nigeria,40.0,2,4,5,False,False,False,False,False,False,False,False,False
5547,nigeria,26.0,1,3,5,False,False,False,False,False,False,False,False,False
5548,nigeria,34.0,1,3,5,False,False,False,False,False,False,False,False,False
5549,nigeria,37.0,2,3,5,False,False,False,False,False,False,False,False,False
5550,nigeria,26.0,1,1,11,True,False,False,False,False,False,False,False,False
5551,nigeria,18.0,2,1,4,False,False,False,False,False,False,False,False,False
5552,nigeria,32.0,1,1,11,False,False,False,False,False,False,False,False,False
5553,nigeria,35.0,2,3,5,False,False,False,False,False,False,False,False,False
5554,nigeria,20.0,2,3,5,False,False,False,False,False,False,False,False,False
5555,nigeria,28.0,1,3,5,False,False,False,False,False,False,False,False,False
5556,nigeria,45.0,2,3,6,False,False,False,False,False,False,False,False,False
5557,nigeria,16.0,2,1,3,False,False,False,False,False,False,False,False,False
5558,nigeria,28.0,2,3,5,False,False,False,False,False,False,False,False,False
5559,nigeria,30.0,2,3,9,False,False,False,False,False,False,False,False,False
5560,nigeria,29.0,2,3,5,False,False,False,False,False,False,False,False,False
5561,nigeria,40.0,1,3,3,False,False,False,False,False,False,False,False,False
5562,nigeria,18.0,1,1,4,True,False,False,False,False,False,False,False,False
5563,nigeria,29.0,2,3,5,True,False,False,False,False,False,False,False,False
5564,nigeria,20.0,2,3,1,False,False,False,False,False,False,False,False,False
5565,nigeria,49.0,1,1,11,False,False,False,False,False,False,False,False,False
5566,nigeria,49.0,1,1,9,False,False,False,False,False,False,False,False,False
5567,nigeria,15.0,2,1,4,False,False,False,False,False,False,False,False,False
5568,nigeria,18.0,2,2,4,False,False,False,False,False,False,False,False,False
5569,nigeria,28.0,2,2,3,False,False,False,False,False,False,False,False,False
5570,nigeria,28.0,2,2,1,False,False,False,False,False,False,False,False,False
5571,nigeria,18.0,2,1,2,False,False,False,False,False,False,False,False,False
5572,nigeria,25.0,2,2,13,False,False,False,False,False,False,False,False,False
5573,nigeria,19.0,1,1,10,True,False,False,False,False,False,False,False,False
5574,nigeria,45.0,1,3,10,True,False,False,False,False,False,False,False,False
5575,nigeria,20.0,2,1,10,True,False,False,False,False,False,False,False,False
5576,nigeria,42.0,2,3,9,True,False,False,False,False,False,False,False,False
5577,nigeria,24.0,1,1,11,False,False,False,False,False,False,False,False,False
5578,nigeria,19.0,2,1,4,False,False,False,False,False,False,False,False,False
5579,nigeria,41.0,2,3,1,False,False,False,False,False,False,False,False,False
5580,nigeria,27.0,1,1,9,False,False,False,False,False,False,False,False,False
5581,nigeria,25.0,1,1,12,False,False,False,False,False,False,False,False,False
5582,nigeria,32.0,1,1,5,False,False,False,False,False,False,False,False,False
5583,nigeria,26.0,2,1,12,True,False,False,False,False,False,False,False,False
5584,nigeria,21.0,1,1,3,False,False,False,False,False,False,False,False,False
5585,nigeria,39.0,1,2,5,False,False,False,False,False,False,False,False,False
5586,nigeria,25.0,1,1,9,False,False,False,False,False,False,False,False,False
